      Lon      Lat    Year   SID   PID    Px    Py Pheight   IID   PFT Age     Pos  Height  Boleht    Diam    CrownA   DensI     LAI     GPP   GPPns   GPPno   Cmass
    13.25    55.75    1914     0     3     2     2      20   251     0  56  0.5137  6.7543  3.3771  0.0384    0.8144  0.0010  5.0809  0.0014  0.0017  0.0019  0.0025
    13.25    55.75    1914     0     3     2     2      20   269     0  26  0.4911  3.2694  1.6347  0.0130    0.1440  0.0080  0.6460  0.0001  0.0001  0.0001  0.0008
    13.25    55.75    1914     0     3     2     2      20   271    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0033  0.0003  0.0004  0.0004  0.0004
    13.25    55.75    1914     0     3     2     2      20   272     0  16  0.5496  2.8151  1.4075  0.0104    0.1007  0.0010  0.5838  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1914     0     3     2     2      20   274     0  11  0.5138  2.9941  1.4970  0.0111    0.1124  0.0010  0.0367  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1914     0     3     2     2      20   275     1  11  0.5178  5.2965  2.6482  0.0267    0.4557  0.0010  4.4899  0.0008  0.0009  0.0010  0.0010
    13.25    55.75    1914     0     3     2     2      20   276     4  11  0.5274  4.7758  2.3879  0.0229    0.5932  0.0200  3.3623  0.0058  0.0083  0.0086  0.0110
    13.25    55.75    1914     0     3     2     2      20   277     0   6  0.5591  3.1090  1.5545  0.0121    0.1277  0.0070  0.8682  0.0001  0.0002  0.0002  0.0006
    13.25    55.75    1914     0     3     2     2      20   279     0   1  0.5204  3.4020  1.7010  0.0138    0.1583  0.0030  4.5027  0.0006  0.0007  0.0008  0.0008
    13.25    55.75    1914     0     3     2     2      20   280     1   1  0.5128  3.3108  1.6554  0.0132    0.1484  0.0140  4.1838  0.0018  0.0021  0.0022  0.0032
    13.25    55.75    1914     0     3     2     2      20   281     4   1  0.4961  3.4276  1.7138  0.0139    0.2687  0.2030  3.2421  0.0186  0.0276  0.0282  0.0351
    13.25    55.75    1914     0     3     2     2      20   282     5   1  0.5180  3.5659  1.7830  0.0148    0.2953  0.0010  3.1939  0.0001  0.0002  0.0002  0.0002
    13.25    55.75    1915     0     0     1     1       0    86     1 412  0.7634 36.6690 18.3345  0.4795   46.2806  0.0020  1.6736  0.0874  0.0984  0.1189  2.6833
    13.25    55.75    1915     0     0     1     1       0   190     4 202  0.5583 25.5306 12.7653  0.2793   32.4904  0.0100  3.7648  0.3722  0.4411  0.5102  3.2260
    13.25    55.75    1915     0     0     1     1       0   204     4 172  0.3272 33.5810 16.7905  0.4205   62.5189  0.0020  3.4218  0.1424  0.1699  0.2037  1.8995
    13.25    55.75    1915     0     0     1     1       0   210     4 162  0.6996 25.6295 12.8147  0.2810   32.7916  0.0030  2.1619  0.0521  0.0642  0.0661  0.9702
    13.25    55.75    1915     0     0     1     1       0   218     4 152  0.0990 32.4213 16.2106  0.3990   57.4859  0.0010  3.5077  0.0658  0.0785  0.0934  0.8269
    13.25    55.75    1915     0     0     1     1       0   229     4 137  0.2067 19.5845  9.7922  0.1880   17.2493  0.0100  4.0502  0.1906  0.2231  0.2473  1.1431
    13.25    55.75    1915     0     0     1     1       0   243     4 112  0.9993 21.4364 10.7182  0.2152   21.4033  0.0080  3.5302  0.1645  0.1925  0.2091  1.2954
    13.25    55.75    1915     0     0     1     1       0   247     4 107  0.8747 23.5291 11.7645  0.2473   26.7351  0.0070  3.9442  0.2074  0.2433  0.2715  1.6406
    13.25    55.75    1915     0     0     1     1       0   257     0  77  0.5464  2.9420  1.4710  0.0111    0.1119  0.0010  0.2538  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1915     0     0     1     1       0   262     0  62  0.4998  2.7206  1.3603  0.0099    0.0928  0.0010  0.2612  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1915     0     0     1     1       0   264     0  57  0.2001  3.0549  1.5275  0.0117    0.1225  0.0020  0.1291  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1915     0     0     1     1       0   266     0  52  0.2098  2.6846  1.3423  0.0097    0.0899  0.0010  0.1442  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1915     0     0     1     1       0   269     0  47  0.2213  2.8290  1.4145  0.0105    0.1019  0.0010  0.1376  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1915     0     0     1     1       0   272     0  37  0.1979  3.0429  1.5215  0.0117    0.1213  0.0010  0.1024  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1915     0     0     1     1       0   278     0  27  0.0299  2.7686  1.3843  0.0101    0.0968  0.0030  0.3587  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1915     0     0     1     1       0   283     0  17  0.0456  2.5515  1.2758  0.0090    0.0797  0.0010  0.5926  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1915     0     0     1     1       0   285     0  12  0.3975  3.3297  1.6649  0.0134    0.1504  0.0010  1.1584  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1915     0     0     1     1       0   286     1  12  0.3967  3.3988  1.6994  0.0138    0.1580  0.0010  1.1738  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1915     0     0     1     1       0   287     4  12  0.3956  4.3113  2.1557  0.0196    0.4646  0.1090  2.4238  0.0124  0.0180  0.0182  0.0355
    13.25    55.75    1915     0     0     1     1       0   289     0   7  0.7640  2.8208  1.4104  0.0104    0.1012  0.0030  0.2785  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1915     0     0     1     1       0   291     4   7  0.7607  3.4772  1.7386  0.0143    0.2780  0.0700  2.8220  0.0108  0.0136  0.0139  0.0120
    13.25    55.75    1915     0     0     1     1       0   293     0   2  0.7741  2.6947  1.3474  0.0097    0.0908  0.0010  3.6044  0.0001  0.0001  0.0001  0.0001
    13.25    55.75    1915     0     0     1     1       0   294     4   2  0.7526  2.6271  1.3136  0.0094    0.1424  0.0080  1.7671  0.0001  0.0002  0.0002  0.0004
    13.25    55.75    1915     0     0     1     1       0   295    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0816  0.0118  0.0140  0.0149  0.0100
    13.25    55.75    1915     0     1     2     1      10   218     4 117  0.3359 32.3767 16.1884  0.3982   57.2975  0.0170  4.1023  1.3215  1.4326  1.6845 14.0240
    13.25    55.75    1915     0     1     2     1      10   229     0  97  0.8393  6.2527  3.1263  0.0337    0.6621  0.0010  0.0854  0.0000  0.0000  0.0000  0.0011
    13.25    55.75    1915     0     1     2     1      10   240     0  82  0.8304  8.0681  4.0341  0.0501    1.2450  0.0010  1.9953  0.0005  0.0006  0.0006  0.0034
    13.25    55.75    1915     0     1     2     1      10   241     1  82  0.8395  7.9833  3.9916  0.0493    1.2140  0.0010  1.9324  0.0007  0.0008  0.0008  0.0035
    13.25    55.75    1915     0     1     2     1      10   246     0  67  0.8399  8.3684  4.1842  0.0529    1.3586  0.0020  4.0529  0.0044  0.0046  0.0051  0.0095
    13.25    55.75    1915     0     1     2     1      10   247     1  67  0.8328 10.1628  5.0814  0.0706    2.1606  0.0030  3.5963  0.0101  0.0106  0.0120  0.0284
    13.25    55.75    1915     0     1     2     1      10   263     0  47  0.8348  9.2221  4.6110  0.0611    1.7133  0.0010  2.5235  0.0012  0.0013  0.0013  0.0061
    13.25    55.75    1915     0     1     2     1      10   268     0  37  0.8190  4.4063  2.2032  0.0203    0.2937  0.0150  2.8075  0.0015  0.0016  0.0018  0.0069
    13.25    55.75    1915     0     1     2     1      10   273     0  27  0.8382  6.2111  3.1056  0.0339    0.6667  0.0010  4.6889  0.0011  0.0012  0.0013  0.0018
    13.25    55.75    1915     0     1     2     1      10   277     0  22  0.8607  3.5208  1.7604  0.0145    0.1719  0.0010  0.8198  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1915     0     1     2     1      10   281     0  17  0.3647  2.4459  1.2230  0.0084    0.0720  0.0010  0.1535  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1915     0     1     2     1      10   283    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0034  0.0005  0.0006  0.0007  0.0004
    13.25    55.75    1915     0     1     2     1      10   284     0  12  0.8296  5.0133  2.5066  0.0246    0.3997  0.0030  3.6211  0.0012  0.0012  0.0013  0.0023
    13.25    55.75    1915     0     1     2     1      10   285     1  12  0.8233  5.1888  2.5944  0.0259    0.4339  0.0110  3.8565  0.0058  0.0062  0.0066  0.0099
    13.25    55.75    1915     0     1     2     1      10   288     0   7  0.1306  3.2785  1.6392  0.0131    0.1449  0.0020  0.4010  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    1915     0     1     2     1      10   293     1   2  0.8156  3.2610  1.6305  0.0129    0.1431  0.0100  2.6805  0.0005  0.0005  0.0006  0.0016
    13.25    55.75    1915     0     1     2     1      10   294     4   2  0.8503  3.5142  1.7571  0.0145    0.2852  0.1150  3.2361  0.0157  0.0194  0.0197  0.0216
    13.25    55.75    1915     0     2     1     2      10    82     1 412  0.2646 44.8201 22.4100  0.6470   74.7437  0.0010  1.0417  0.0486  0.0550  0.0678  2.9647
    13.25    55.75    1915     0     2     1     2      10   152     4 302  0.0535 32.3712 16.1856  0.3981   57.2739  0.0030  3.4569  0.1952  0.2350  0.2819  2.4648
    13.25    55.75    1915     0     2     1     2      10   164     4 277  0.2638 30.3250 15.1625  0.3611   49.0046  0.0020  2.5550  0.0803  0.0940  0.1034  1.2624
    13.25    55.75    1915     0     2     1     2      10   183     1 242  0.6261 27.7509 13.8754  0.3164   23.7898  0.0050  2.4968  0.1457  0.1658  0.1963  2.2472
    13.25    55.75    1915     0     2     1     2      10   224     1 172  0.9146 20.2878 10.1439  0.1982   11.2594  0.0090  3.0190  0.1394  0.1590  0.1868  1.1946
    13.25    55.75    1915     0     2     1     2      10   225     4 172  0.7884 28.3182 14.1591  0.3261   41.6129  0.0030  3.8893  0.1489  0.1797  0.2126  1.4572
    13.25    55.75    1915     0     2     1     2      10   231     4 162  0.4734 19.3844  9.6922  0.1852   16.8315  0.0040  1.2284  0.0128  0.0185  0.0188  0.4152
    13.25    55.75    1915     0     2     1     2      10   262     4 102  0.4539 21.3362 10.6681  0.2137   21.1650  0.0120  4.3875  0.3065  0.3683  0.4202  1.9248
    13.25    55.75    1915     0     2     1     2      10   280     1  67  0.1731  8.8939  4.4470  0.0579    1.5713  0.0010  0.3898  0.0001  0.0002  0.0002  0.0048
    13.25    55.75    1915     0     2     1     2      10   286    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0000  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1915     0     2     1     2      10   292     4  52  0.1945 13.5599  6.7800  0.1086    7.1698  0.0190  4.0416  0.1206  0.1425  0.1489  0.5212
    13.25    55.75    1915     0     2     1     2      10   293     0  47  0.3311  9.9978  4.9989  0.0686    2.0632  0.0020  0.4634  0.0003  0.0004  0.0004  0.0134
    13.25    55.75    1915     0     2     1     2      10   294     1  47  0.3330  9.3963  4.6981  0.0626    1.7802  0.0010  0.0827  0.0000  0.0000  0.0000  0.0055
    13.25    55.75    1915     0     2     1     2      10   295     4  47  0.9281  6.1015  3.0507  0.0330    1.0648  0.0730  1.1467  0.0129  0.0192  0.0192  0.0816
    13.25    55.75    1915     0     2     1     2      10   297     4  42  0.3357  5.9066  2.9533  0.0314    0.9854  0.0990  1.3826  0.0170  0.0253  0.0255  0.0977
    13.25    55.75    1915     0     2     1     2      10   307     0  27  0.6187  2.8065  1.4033  0.0104    0.1000  0.0010  0.3854  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1915     0     2     1     2      10   313     1  17  0.6927  4.0269  2.0135  0.0177    0.2369  0.0030  1.7110  0.0003  0.0003  0.0004  0.0009
    13.25    55.75    1915     0     2     1     2      10   314     4  17  0.6908  5.7514  2.8757  0.0302    0.9247  0.1400  3.1733  0.0803  0.0987  0.1013  0.1470
    13.25    55.75    1915     0     2     1     2      10   316     0  12  0.6396  2.9675  1.4837  0.0106    0.1044  0.0020  0.0896  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1915     0     2     1     2      10   318     0   7  0.9715  3.4421  1.7210  0.0140    0.1628  0.0020  1.0651  0.0001  0.0001  0.0001  0.0002
    13.25    55.75    1915     0     2     1     2      10   320     4   7  0.6063  2.8375  1.4187  0.0105    0.1711  0.0710  2.1050  0.0033  0.0048  0.0048  0.0053
    13.25    55.75    1915     0     2     1     2      10   322     0   2  0.6217  3.2075  1.6038  0.0126    0.1376  0.0020  2.0683  0.0001  0.0001  0.0001  0.0002
    13.25    55.75    1915     0     2     1     2      10   323     1   2  0.3182  3.2430  1.6215  0.0128    0.1412  0.0020  3.7365  0.0003  0.0003  0.0003  0.0004
    13.25    55.75    1915     0     2     1     2      10   324     4   2  0.6241  3.2471  1.6235  0.0129    0.2361  0.1130  2.5247  0.0050  0.0080  0.0080  0.0122
    13.25    55.75    1915     0     2     1     2      10   325     5   2  0.3141  3.5269  1.7635  0.0146    0.2876  0.0010  2.9391  0.0002  0.0002  0.0002  0.0002
    13.25    55.75    1915     0     3     2     2      20   215     4 117  0.0158 32.5699 16.2850  0.4018   58.1172  0.0170  4.0453  1.3241  1.4450  1.7019 14.3533
    13.25    55.75    1915     0     3     2     2      20   243     0  67  0.5158  9.5350  4.7675  0.0642    1.8554  0.0010  5.0873  0.0035  0.0037  0.0041  0.0082
    13.25    55.75    1915     0     3     2     2      20   251     0  57  0.5137  6.9559  3.4780  0.0401    0.8737  0.0010  5.1731  0.0016  0.0017  0.0020  0.0027
    13.25    55.75    1915     0     3     2     2      20   269     0  27  0.4911  3.2694  1.6347  0.0130    0.1440  0.0080  0.4976  0.0001  0.0001  0.0001  0.0007
    13.25    55.75    1915     0     3     2     2      20   271    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0006  0.0001  0.0001  0.0001  0.0001
    13.25    55.75    1915     0     3     2     2      20   272     0  17  0.5496  2.8151  1.4075  0.0104    0.1007  0.0010  0.4704  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1915     0     3     2     2      20   274     0  12  0.5138  2.9941  1.4970  0.0111    0.1124  0.0010  0.0125  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1915     0     3     2     2      20   275     1  12  0.5178  5.5482  2.7741  0.0286    0.5091  0.0010  4.5263  0.0009  0.0010  0.0011  0.0012
    13.25    55.75    1915     0     3     2     2      20   276     4  12  0.5274  4.8247  2.4123  0.0232    0.6078  0.0200  3.2364  0.0018  0.0029  0.0030  0.0112
    13.25    55.75    1915     0     3     2     2      20   277     0   7  0.5591  3.1090  1.5545  0.0121    0.1277  0.0070  0.5892  0.0001  0.0001  0.0001  0.0005
    13.25    55.75    1915     0     3     2     2      20   279     0   2  0.5204  3.5176  1.7588  0.0145    0.1715  0.0030  4.4238  0.0008  0.0008  0.0009  0.0008
    13.25    55.75    1915     0     3     2     2      20   280     1   2  0.5128  3.3246  1.6623  0.0133    0.1499  0.0120  3.7226  0.0017  0.0018  0.0018  0.0026
    13.25    55.75    1915     0     3     2     2      20   281     4   2  0.4961  3.4276  1.7138  0.0139    0.2687  0.2010  2.9809  0.0139  0.0200  0.0202  0.0320
    13.25    55.75    1916     0     0     1     1       0    86     1 413  0.7634 36.7565 18.3783  0.4812   46.5448  0.0020  1.6785  0.0930  0.1011  0.1209  2.7084
    13.25    55.75    1916     0     0     1     1       0   190     4 203  0.5583 25.7115 12.8558  0.2823   33.0428  0.0100  3.8082  0.4157  0.4679  0.5407  3.3170
    13.25    55.75    1916     0     0     1     1       0   204     4 173  0.3272 33.7277 16.8639  0.4233   63.1731  0.0020  3.4333  0.1583  0.1789  0.2146  1.9322
    13.25    55.75    1916     0     0     1     1       0   210     4 163  0.6996 25.6780 12.8390  0.2818   32.9402  0.0030  2.1260  0.0554  0.0644  0.0661  0.9770
    13.25    55.75    1916     0     0     1     1       0   218     4 153  0.0990 32.5708 16.2854  0.4018   58.1211  0.0010  3.5189  0.0731  0.0825  0.0982  0.8419
    13.25    55.75    1916     0     0     1     1       0   229     4 138  0.2067 19.7829  9.8915  0.1909   17.6697  0.0100  4.1013  0.2099  0.2341  0.2576  1.1890
    13.25    55.75    1916     0     0     1     1       0   243     4 113  0.9993 21.5916 10.7958  0.2175   21.7751  0.0080  3.5627  0.1806  0.2008  0.2170  1.3324
    13.25    55.75    1916     0     0     1     1       0   247     4 108  0.8747 23.6984 11.8492  0.2500   27.1968  0.0070  3.9621  0.2292  0.2562  0.2854  1.6869
    13.25    55.75    1916     0     0     1     1       0   257     0  78  0.5464  2.9420  1.4710  0.0111    0.1119  0.0010  0.2398  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1916     0     0     1     1       0   262     0  63  0.4998  2.7206  1.3603  0.0099    0.0928  0.0010  0.2469  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1916     0     0     1     1       0   264     0  58  0.2001  3.0549  1.5275  0.0117    0.1225  0.0020  0.1182  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1916     0     0     1     1       0   266     0  53  0.2098  2.6846  1.3423  0.0097    0.0899  0.0010  0.1339  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1916     0     0     1     1       0   269     0  48  0.2213  2.8290  1.4145  0.0105    0.1019  0.0010  0.1266  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1916     0     0     1     1       0   272     0  38  0.1979  3.0429  1.5215  0.0117    0.1213  0.0010  0.0951  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1916     0     0     1     1       0   278     0  28  0.0299  2.7369  1.3685  0.0100    0.0942  0.0030  0.3543  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1916     0     0     1     1       0   283     0  18  0.0456  2.5515  1.2758  0.0090    0.0797  0.0010  0.5574  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1916     0     0     1     1       0   285     0  13  0.3975  3.3297  1.6649  0.0134    0.1504  0.0010  0.8989  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1916     0     0     1     1       0   286     1  13  0.3967  3.3988  1.6994  0.0138    0.1580  0.0010  0.9095  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1916     0     0     1     1       0   287     4  13  0.3956  4.3113  2.1557  0.0196    0.4646  0.1090  2.2021  0.0098  0.0132  0.0133  0.0334
    13.25    55.75    1916     0     0     1     1       0   289     0   8  0.7640  2.8208  1.4104  0.0104    0.1012  0.0030  0.2089  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1916     0     0     1     1       0   291     4   8  0.7607  3.6817  1.8409  0.0155    0.3187  0.0700  2.9055  0.0141  0.0164  0.0168  0.0146
    13.25    55.75    1916     0     0     1     1       0   293     0   3  0.7741  2.7159  1.3580  0.0099    0.0925  0.0010  3.4660  0.0001  0.0001  0.0001  0.0001
    13.25    55.75    1916     0     0     1     1       0   294     4   3  0.7526  2.6271  1.3136  0.0094    0.1424  0.0080  0.9634  0.0001  0.0001  0.0001  0.0003
    13.25    55.75    1916     0     0     1     1       0   295    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0480  0.0070  0.0080  0.0083  0.0058
    13.25    55.75    1916     0     1     2     1      10   218     4 118  0.3359 32.5600 16.2800  0.4016   58.0751  0.0170  4.1147  1.4382  1.5112  1.7781 14.3369
    13.25    55.75    1916     0     1     2     1      10   229     0  98  0.8393  6.2527  3.1263  0.0337    0.6610  0.0010  0.0581  0.0000  0.0000  0.0000  0.0011
    13.25    55.75    1916     0     1     2     1      10   240     0  83  0.8304  8.0681  4.0341  0.0501    1.2450  0.0010  1.8359  0.0004  0.0005  0.0005  0.0034
    13.25    55.75    1916     0     1     2     1      10   241     1  83  0.8395  8.0425  4.0212  0.0498    1.2356  0.0010  1.9208  0.0007  0.0007  0.0007  0.0036
    13.25    55.75    1916     0     1     2     1      10   246     0  68  0.8399  8.5973  4.2986  0.0550    1.4490  0.0020  4.3494  0.0051  0.0052  0.0057  0.0107
    13.25    55.75    1916     0     1     2     1      10   247     1  68  0.8328 10.4010  5.2005  0.0731    2.2835  0.0030  3.8015  0.0113  0.0117  0.0130  0.0313
    13.25    55.75    1916     0     1     2     1      10   263     0  48  0.8348  9.2460  4.6230  0.0613    1.7239  0.0010  2.4617  0.0011  0.0012  0.0012  0.0062
    13.25    55.75    1916     0     1     2     1      10   268     0  38  0.8190  4.4063  2.2032  0.0203    0.2937  0.0150  2.2673  0.0013  0.0014  0.0015  0.0060
    13.25    55.75    1916     0     1     2     1      10   273     0  28  0.8382  6.4608  3.2304  0.0359    0.7324  0.0010  4.8952  0.0012  0.0012  0.0013  0.0021
    13.25    55.75    1916     0     1     2     1      10   277     0  23  0.8607  3.5208  1.7604  0.0145    0.1719  0.0010  0.6394  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1916     0     1     2     1      10   281     0  18  0.3647  2.4459  1.2230  0.0084    0.0720  0.0010  0.1386  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1916     0     1     2     1      10   283    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0021  0.0003  0.0003  0.0003  0.0002
    13.25    55.75    1916     0     1     2     1      10   284     0  13  0.8296  5.0802  2.5401  0.0251    0.4125  0.0030  3.6018  0.0003  0.0004  0.0004  0.0024
    13.25    55.75    1916     0     1     2     1      10   285     1  13  0.8233  5.3490  2.6745  0.0271    0.4666  0.0110  3.8445  0.0021  0.0022  0.0023  0.0109
    13.25    55.75    1916     0     1     2     1      10   288     0   8  0.1306  3.2785  1.6392  0.0131    0.1449  0.0020  0.2875  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    1916     0     1     2     1      10   293     1   3  0.8156  3.2610  1.6305  0.0129    0.1431  0.0080  1.9834  0.0003  0.0004  0.0004  0.0010
    13.25    55.75    1916     0     1     2     1      10   294     4   3  0.8503  3.6070  1.8035  0.0151    0.3035  0.1150  3.1609  0.0075  0.0103  0.0103  0.0233
    13.25    55.75    1916     0     2     1     2      10    82     1 413  0.2646 44.8759 22.4380  0.6482   74.9664  0.0010  1.0426  0.0517  0.0564  0.0687  2.9792
    13.25    55.75    1916     0     2     1     2      10   152     4 303  0.0535 32.5219 16.2609  0.4009   57.9128  0.0030  3.4726  0.2180  0.2479  0.2975  2.5102
    13.25    55.75    1916     0     2     1     2      10   164     4 278  0.2638 30.4382 15.2191  0.3632   49.4428  0.0020  2.5822  0.0881  0.0997  0.1099  1.2811
    13.25    55.75    1916     0     2     1     2      10   183     1 243  0.6261 27.8732 13.9366  0.3184   24.0409  0.0050  2.5013  0.1561  0.1710  0.2004  2.2857
    13.25    55.75    1916     0     2     1     2      10   224     1 173  0.9146 20.4461 10.2231  0.2005   11.4704  0.0090  3.0667  0.1522  0.1670  0.1944  1.2316
    13.25    55.75    1916     0     2     1     2      10   225     4 173  0.7884 28.4857 14.2429  0.3289   42.2032  0.0030  3.9028  0.1667  0.1898  0.2247  1.4912
    13.25    55.75    1916     0     2     1     2      10   231     4 163  0.4734 19.3844  9.6922  0.1852   16.8315  0.0040  1.0597  0.0121  0.0163  0.0165  0.4138
    13.25    55.75    1916     0     2     1     2      10   262     4 103  0.4539 21.5358 10.7679  0.2167   21.6409  0.0120  4.4109  0.3448  0.3915  0.4466  1.9956
    13.25    55.75    1916     0     2     1     2      10   280     1  68  0.1731  8.8938  4.4469  0.0579    1.5712  0.0010  0.3572  0.0001  0.0001  0.0002  0.0048
    13.25    55.75    1916     0     2     1     2      10   286    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0000  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1916     0     2     1     2      10   292     4  53  0.1945 13.7160  6.8580  0.1105    7.3684  0.0180  4.0417  0.1271  0.1444  0.1509  0.5155
    13.25    55.75    1916     0     2     1     2      10   293     0  48  0.3311  9.9978  4.9989  0.0684    2.0542  0.0020  0.3162  0.0002  0.0003  0.0003  0.0133
    13.25    55.75    1916     0     2     1     2      10   294     1  48  0.3330  9.3963  4.6981  0.0626    1.7787  0.0010  0.0562  0.0000  0.0000  0.0000  0.0055
    13.25    55.75    1916     0     2     1     2      10   295     4  48  0.9281  6.1088  3.0544  0.0330    1.0679  0.0730  1.1223  0.0140  0.0186  0.0186  0.0822
    13.25    55.75    1916     0     2     1     2      10   297     4  43  0.3357  5.9066  2.9533  0.0314    0.9854  0.0990  1.2990  0.0162  0.0218  0.0220  0.0971
    13.25    55.75    1916     0     2     1     2      10   307     0  28  0.6187  2.8065  1.4033  0.0104    0.1000  0.0010  0.3082  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1916     0     2     1     2      10   313     1  18  0.6927  4.0394  2.0197  0.0178    0.2386  0.0030  1.6532  0.0003  0.0003  0.0003  0.0009
    13.25    55.75    1916     0     2     1     2      10   314     4  18  0.6908  5.9270  2.9635  0.0316    0.9936  0.1400  3.2498  0.0908  0.1052  0.1078  0.1645
    13.25    55.75    1916     0     2     1     2      10   316     0  13  0.6396  2.9675  1.4837  0.0106    0.1038  0.0010  0.0612  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1916     0     2     1     2      10   318     0   8  0.9715  3.4421  1.7210  0.0140    0.1628  0.0020  0.8615  0.0001  0.0001  0.0001  0.0002
    13.25    55.75    1916     0     2     1     2      10   320     4   8  0.6063  2.8659  1.4329  0.0107    0.1752  0.0700  2.0206  0.0039  0.0051  0.0051  0.0053
    13.25    55.75    1916     0     2     1     2      10   322     0   3  0.6217  3.2075  1.6038  0.0126    0.1376  0.0010  1.5283  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1916     0     2     1     2      10   323     1   3  0.3182  3.3399  1.6699  0.0134    0.1515  0.0020  3.5362  0.0003  0.0003  0.0003  0.0004
    13.25    55.75    1916     0     2     1     2      10   324     4   3  0.6241  3.2471  1.6235  0.0129    0.2361  0.1120  1.7588  0.0038  0.0052  0.0052  0.0100
    13.25    55.75    1916     0     3     2     2      20   215     4 118  0.0158 32.7499 16.3750  0.4051   58.8872  0.0170  4.0573  1.4440  1.5233  1.7948 14.6655
    13.25    55.75    1916     0     3     2     2      20   243     0  68  0.5158  9.7639  4.8819  0.0665    1.9635  0.0010  5.2598  0.0009  0.0010  0.0010  0.0090
    13.25    55.75    1916     0     3     2     2      20   251     0  58  0.5137  7.2165  3.6082  0.0424    0.9539  0.0010  5.3459  0.0004  0.0005  0.0005  0.0031
    13.25    55.75    1916     0     3     2     2      20   269     0  28  0.4911  3.2694  1.6347  0.0130    0.1440  0.0080  0.4056  0.0001  0.0001  0.0001  0.0007
    13.25    55.75    1916     0     3     2     2      20   271    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0002  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1916     0     3     2     2      20   272     0  18  0.5496  2.8151  1.4075  0.0104    0.1007  0.0010  0.4092  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1916     0     3     2     2      20   274     0  13  0.5138  2.9941  1.4970  0.0111    0.1123  0.0010  0.0086  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1916     0     3     2     2      20   275     1  13  0.5178  5.8599  2.9299  0.0311    0.5801  0.0010  4.6565  0.0003  0.0003  0.0003  0.0015
    13.25    55.75    1916     0     3     2     2      20   276     4  13  0.5274  4.8247  2.4123  0.0232    0.6078  0.0200  2.2893  0.0014  0.0019  0.0020  0.0091
    13.25    55.75    1916     0     3     2     2      20   277     0   8  0.5591  3.1090  1.5545  0.0121    0.1277  0.0070  0.4375  0.0001  0.0001  0.0001  0.0005
    13.25    55.75    1916     0     3     2     2      20   279     0   3  0.5204  3.7303  1.8652  0.0158    0.1973  0.0030  4.4579  0.0002  0.0003  0.0003  0.0010
